46900	65633.3333
46900	67383.3333
46900	71133.3333
46900	79633.3333
46900	84600
46916.6667	53583.3333
46916.6667	54183.3333
46933.3333	52966.6667
46933.3333	55550
46933.3333	70733.3333
46933.3333	71466.6667
46933.3333	74016.6667
46950	55983.3333
46950	64033.3333
46950	65600
46950	69783.3333
46966.6667	52966.6667
46966.6667	53700
46966.6667	65733.3333
46966.6667	70550
46966.6667	70950
46966.6667	71016.6667
46983.3333	65550
46983.3333	65566.6667
46983.3333	71366.6667
46983.3333	72183.3333
47000	60466.6667
47000	60516.6667
47000	70816.6667
47016.6667	52916.6667
47016.6667	53616.6667
47016.6667	70933.3333
47033.3333	65183.3333
47033.3333	65433.3333
47033.3333	79266.6667
47050	55183.3333
47050	67733.3333
47050	70850
47050	70883.3333
47066.6667	55866.6667
47066.6667	65383.3333
47066.6667	79783.3333
47083.3333	52950
47100	54066.6667
47100	55783.3333
47100	69983.3333
47100	81933.3333
47116.6667	53516.6667
47116.6667	65600
47116.6667	70183.3333
47116.6667	70333.3333
47116.6667	70850
47133.3333	53500
47133.3333	54066.6667
47133.3333	55533.3333
47133.3333	70766.6667
47150	55133.3333
47166.6667	55166.6667
47166.6667	67916.6667
47166.6667	72633.3333
47183.3333	54050
47183.3333	55050
47183.3333	79316.6667
47200	65150
47200	68833.3333
47200	70266.6667
47200	79366.6667
47216.6667	52850
47216.6667	53566.6667
47216.6667	74366.6667
47233.3333	53966.6667
47233.3333	55366.6667
47233.3333	61850
47233.3333	65050
47250	52850
47250	72250
47250	81466.6667
47266.6667	54916.6667
47283.3333	52833.3333
47283.3333	53883.3333
47283.3333	54816.6667
47283.3333	65616.6667
47283.3333	79333.3333
47283.3333	79716.6667
47300	54000
47300	82100
47316.6667	53916.6667
47316.6667	70150
47316.6667	70183.3333
47316.6667	70566.6667
47333.3333	52833.3333
47333.3333	68666.6667
47333.3333	69683.3333
47333.3333	69983.3333
47333.3333	79433.3333
47333.3333	79800
47333.3333	84550
47366.6667	54916.6667
47366.6667	61933.3333
47366.6667	68333.3333
47366.6667	70033.3333
47383.3333	53133.3333
47383.3333	54166.6667
47383.3333	54783.3333
47383.3333	61866.6667
47383.3333	68900
47383.3333	79683.3333
47400	54333.3333
47400	54516.6667
47400	68866.6667
47416.6667	53533.3333
47416.6667	69950
47416.6667	79283.3333
47416.6667	81533.3333
47433.3333	53166.6667
47433.3333	53216.6667
47433.3333	53800
47433.3333	54466.6667
47433.3333	69033.3333
47433.3333	69050
47433.3333	69416.6667
47433.3333	69883.3333
47433.3333	70500
47433.3333	79633.3333
47433.3333	82333.3333
47450	52716.6667
47450	53233.3333
47450	69150
47450	69216.6667
47450	69750
47450	69883.3333
47450	72783.3333
47450	79433.3333
47466.6667	53083.3333
47466.6667	55533.3333
47466.6667	69000
47466.6667	79433.3333
47483.3333	54200
47483.3333	55116.6667
47483.3333	55833.3333
47483.3333	69283.3333
47483.3333	70383.3333
47500	53016.6667
47500	55450
47500	55783.3333
47500	64916.6667
47500	67383.3333
47500	69933.3333
47500	76700
47500	79666.6667
47516.6667	52783.3333
47516.6667	52966.6667
47516.6667	53216.6667
47516.6667	53666.6667
47516.6667	55450
47516.6667	57416.6667
47516.6667	69816.6667
47533.3333	52933.3333
47533.3333	53300
47533.3333	54100
47533.3333	54966.6667
47533.3333	68916.6667
47550	52666.6667
47550	53550
47550	53666.6667
47550	55933.3333
47550	56883.3333
47550	61566.6667
47550	68650
47550	69416.6667
47550	79233.3333
47566.6667	54233.3333
47566.6667	56750
47566.6667	59150
47566.6667	70200
47566.6667	70400
47583.3333	53300
47583.3333	53550
47583.3333	56816.6667
47583.3333	57266.6667
47583.3333	82766.6667
47600	55916.6667
47600	56416.6667
47600	57633.3333
47600	59016.6667
47600	65650
47600	68800
47600	69733.3333
47600	69800
47600	79650
47616.6667	53300
47616.6667	55233.3333
47616.6667	58716.6667
47616.6667	59233.3333
47616.6667	69633.3333
47633.3333	52683.3333
47633.3333	52850
47633.3333	53500
47633.3333	53750
47633.3333	67333.3333
47633.3333	70150
47633.3333	80000
47650	52733.3333
47650	52933.3333
47650	53216.6667
47650	53966.6667
47650	54150
47650	54933.3333
47650	55233.3333
47650	70166.6667
47650	80166.6667
47650	80783.3333
47666.6667	54083.3333
47666.6667	58233.3333
47666.6667	64833.3333
47666.6667	69050
47666.6667	69733.3333
47666.6667	70383.3333
47666.6667	72266.6667
47666.6667	80233.3333
47666.6667	81716.6667
47683.3333	53250
47683.3333	53883.3333
47683.3333	54716.6667
47683.3333	55466.6667
47683.3333	59316.6667
47683.3333	65433.3333
47683.3333	67100
47683.3333	68883.3333
47683.3333	69633.3333
47683.3333	70233.3333
47683.3333	73050
47683.3333	80733.3333
47700	54233.3333
47700	64850
47700	65166.6667
47700	69283.3333
47716.6667	52716.6667
47716.6667	52833.3333
47716.6667	53500
47716.6667	69133.3333
47716.6667	79816.6667
47716.6667	80333.3333
47716.6667	83200
47733.3333	53250
47733.3333	64700
47733.3333	65716.6667
47733.3333	69983.3333
47750	53200
47750	65366.6667
47766.6667	52766.6667
47766.6667	53216.6667
47766.6667	54216.6667
47766.6667	69483.3333
47766.6667	69616.6667
47766.6667	69950
47783.3333	53166.6667
47783.3333	53483.3333
47783.3333	59233.3333
47783.3333	64633.3333
47783.3333	64950
47800	53166.6667
47800	69150
47800	79816.6667
47816.6667	53450
47816.6667	59200
47816.6667	65183.3333
47816.6667	66883.3333
47816.6667	79866.6667
47816.6667	80000
47833.3333	54166.6667
47833.3333	59316.6667
47833.3333	64700
47833.3333	69533.3333
47833.3333	83400
47850	53983.3333
47850	59150
47850	65766.6667
47850	69883.3333
47850	73550
47866.6667	53366.6667
47866.6667	53933.3333
47866.6667	55850
47866.6667	59366.6667
47866.6667	68733.3333
47883.3333	54250
47883.3333	74183.3333
47900	53083.3333
47900	73883.3333
47900	83183.3333
47916.6667	53366.6667
47916.6667	59033.3333
47916.6667	66000
47916.6667	69100
47916.6667	69500
47916.6667	74616.6667
47933.3333	79250
47950	72166.6667
47950	83783.3333
47950	84916.6667
47966.6667	53333.3333
47966.6667	66283.3333
47966.6667	66766.6667
47966.6667	66933.3333
47983.3333	71433.3333
48000	53000
48000	65333.3333
48000	66666.6667
48000	66766.6667
48000	80650
48000	84783.3333
48016.6667	53266.6667
48016.6667	54016.6667
48016.6667	58950
48016.6667	69050
48016.6667	69333.3333
48016.6667	78933.3333
48016.6667	79950
48033.3333	52983.3333
48033.3333	53116.6667
48033.3333	65250
48033.3333	66483.3333
48033.3333	69216.6667
48050	53633.3333
48050	53766.6667
48050	65466.6667
48050	66616.6667
48050	67083.3333
48066.6667	52933.3333
48066.6667	58866.6667
48066.6667	65566.6667
48066.6667	66366.6667
48066.6667	80016.6667
48083.3333	53016.6667
48083.3333	53916.6667
48083.3333	82100
48083.3333	84550
48100	53750
48100	65683.3333
48100	66100
48100	69733.3333
48100	72183.3333
48100	77766.6667
48100	77900
48100	79716.6667
48100	80100
48100	83916.6667
48116.6667	69166.6667
48116.6667	75216.6667
48116.6667	75366.6667
48116.6667	77766.6667
48116.6667	84066.6667
48133.3333	53583.3333
48133.3333	53916.6667
48133.3333	65816.6667
48133.3333	66300
48133.3333	78116.6667
48133.3333	82266.6667
48150	53966.6667
48150	69716.6667
48150	72216.6667
48150	77483.3333
48150	79950
48150	80033.3333
48150	84033.3333
48166.6667	52933.3333
48166.6667	53716.6667
48166.6667	65833.3333
48166.6667	67150
48166.6667	75633.3333
48166.6667	77550
48166.6667	79533.3333
48183.3333	53533.3333
48183.3333	53983.3333
48183.3333	58850
48183.3333	64983.3333
48200	58866.6667
48200	64866.6667
48200	69016.6667
48200	79250
48200	79416.6667
48216.6667	78383.3333
48216.6667	78916.6667
48233.3333	53966.6667
48233.3333	58816.6667
48233.3333	69816.6667
48233.3333	70183.3333
48233.3333	76583.3333
48233.3333	77933.3333
48250	58766.6667
48250	65900
48250	67250
48250	69550
48250	72083.3333
48250	79016.6667
48250	79033.3333
48250	82433.3333
48250	84533.3333
48250	89883.3333
48266.6667	54166.6667
48266.6667	64750
48266.6667	72166.6667
48283.3333	53466.6667
48283.3333	68866.6667
48283.3333	80233.3333
48300	67583.3333
48300	70850
48300	84083.3333
48316.6667	123550
48316.6667	58683.3333
48333.3333	64666.6667
48333.3333	70866.6667
48333.3333	70883.3333
48333.3333	72133.3333
48333.3333	72166.6667
48333.3333	78116.6667
48333.3333	88816.6667
48350	54166.6667
48350	64616.6667
48350	67216.6667
48350	68450
48350	69416.6667
48350	70883.3333
48350	77983.3333
48350	78116.6667
48350	84266.6667
48366.6667	123533.3333
48366.6667	53383.3333
48366.6667	53866.6667
48366.6667	68700
48366.6667	78866.6667
48366.6667	79416.6667
48366.6667	80250
48383.3333	123683.3333
48383.3333	123733.3333
48383.3333	58583.3333
48383.3333	64500
48383.3333	71683.3333
48383.3333	77666.6667
48400	53350
48400	53633.3333
48400	71683.3333
48400	77250
48400	77350
48400	89233.3333
48416.6667	53600
48416.6667	53883.3333
48416.6667	67333.3333
48416.6667	71250
48416.6667	71950
48416.6667	77516.6667
48416.6667	80316.6667
48416.6667	89616.6667
48433.3333	123316.6667
48433.3333	123350
48433.3333	123416.6667
48433.3333	53800
48433.3333	54016.6667
48433.3333	58500
48433.3333	64333.3333
48433.3333	68150
48433.3333	68516.6667
48433.3333	68583.3333
48433.3333	71033.3333
48433.3333	71066.6667
48433.3333	71133.3333
48433.3333	71183.3333
48433.3333	71250
48433.3333	71866.6667
48433.3333	72050
48433.3333	77633.3333
48450	123500
48450	123533.3333
48450	58483.3333
48450	70900
48450	71066.6667
48450	71216.6667
48450	78883.3333
48466.6667	67433.3333
48466.6667	71233.3333
48466.6667	71666.6667
48466.6667	78066.6667
48466.6667	78133.3333
48466.6667	81200
48466.6667	81283.3333
48466.6667	81333.3333
48466.6667	84416.6667
48483.3333	53100
48483.3333	68433.3333
48483.3333	71783.3333
48483.3333	72350
48483.3333	77800
48483.3333	80383.3333
48483.3333	84950
48500	53500
48500	54216.6667
48500	59116.6667
48500	77666.6667
48516.6667	53083.3333
48516.6667	58416.6667
48516.6667	58900
48516.6667	68333.3333
48516.6667	68466.6667
48516.6667	72216.6667
48516.6667	77683.3333
48516.6667	79216.6667
48516.6667	82916.6667
48533.3333	123550
48533.3333	67566.6667
48533.3333	67850
48533.3333	68083.3333
48533.3333	71083.3333
48533.3333	80466.6667
48533.3333	80683.3333
48533.3333	89583.3333
48550	124416.6667
48550	53333.3333
48550	53483.3333
48550	58566.6667
48550	58733.3333
48550	58916.6667
48550	67683.3333
48550	71316.6667
48550	71650
48550	77950
48550	88966.6667
48566.6667	53100
48566.6667	58816.6667
48566.6667	69233.3333
48566.6667	71633.3333
48566.6667	71650
48566.6667	72250
48566.6667	78116.6667
48566.6667	78833.3333
48566.6667	88733.3333
48583.3333	123466.6667
48583.3333	123516.6667
48583.3333	53200
48583.3333	67833.3333
48583.3333	68183.3333
48583.3333	71550
48583.3333	71633.3333
48583.3333	81016.6667
48583.3333	85283.3333
48583.3333	89900
48600	53400
48600	68116.6667
48600	72333.3333
48600	83350
48600	89983.3333
48616.6667	123633.3333
48616.6667	53033.3333
48616.6667	59100
48616.6667	64266.6667
48616.6667	77633.3333
48616.6667	78366.6667
48616.6667	80933.3333
48616.6667	93416.6667
48616.6667	93533.3333
48616.6667	93833.3333
48633.3333	53100
48633.3333	64183.3333
48633.3333	67116.6667
48633.3333	71700
48633.3333	80866.6667
48633.3333	88766.6667
48633.3333	90066.6667
48650	123416.6667
48650	124816.6667
48650	53766.6667
48650	58250
48650	58650
48650	58983.3333
48650	64350
48650	72450
48650	77983.3333
48650	80683.3333
48650	86283.3333
48650	90433.3333
48650	93983.3333
48666.6667	53650
48666.6667	54050
48666.6667	67333.3333
48666.6667	67983.3333
48666.6667	71516.6667
48666.6667	71816.6667
48666.6667	74950
48666.6667	77466.6667
48666.6667	77633.3333
48666.6667	78700
48666.6667	78983.3333
48666.6667	79200
48666.6667	90250
48683.3333	123600
48683.3333	54116.6667
48683.3333	71366.6667
48683.3333	71666.6667
48683.3333	80733.3333
48683.3333	85650
48683.3333	93650
48700	53800
48700	58916.6667
48700	72650
48700	77733.3333
48700	80783.3333
48700	94300
48716.6667	67866.6667
48716.6667	78866.6667
48716.6667	86383.3333
48716.6667	90733.3333
48716.6667	94566.6667
48733.3333	123616.6667
48733.3333	69066.6667
48733.3333	71850
48733.3333	90933.3333
48733.3333	92083.3333
48750	64583.3333
48750	80683.3333
48750	86366.6667
48750	88583.3333
48750	91200
48750	91616.6667
48750	92283.3333
48766.6667	64383.3333
48766.6667	79000
48766.6667	80666.6667
48766.6667	83600
48766.6667	92616.6667
48766.6667	92833.3333
48783.3333	123483.3333
48783.3333	123700
48783.3333	54216.6667
48783.3333	67700
48783.3333	87100
48800	79200
48800	86966.6667
48800	87266.6667
48800	93983.3333
48816.6667	124033.3333
48816.6667	56533.3333
48816.6667	56866.6667
48816.6667	64450
48816.6667	80816.6667
48833.3333	125150
48833.3333	64483.3333
48833.3333	64600
48833.3333	72516.6667
48833.3333	78866.6667
48833.3333	79366.6667
48833.3333	87516.6667
48833.3333	89916.6667
48833.3333	91666.6667
48850	123300
48850	123516.6667
48850	53683.3333
48850	53983.3333
48850	54016.6667
48850	56466.6667
48850	67516.6667
48850	88483.3333
48850	93916.6667
48866.6667	123650
48866.6667	123716.6667
48866.6667	64200
48866.6667	67100
48866.6667	67450
48866.6667	72233.3333
48866.6667	72416.6667
48866.6667	79500
48866.6667	80850
48866.6667	94166.6667
48883.3333	123316.6667
48883.3333	124200
48883.3333	64550
48883.3333	72666.6667
48900	54433.3333
48900	67333.3333
48900	72200
48900	87683.3333
48900	88350
48916.6667	123700
48916.6667	80133.3333
48933.3333	125516.6667
48933.3333	55650
48933.3333	64300
48933.3333	67166.6667
48933.3333	94383.3333
48950	53916.6667
48950	54550
48950	55666.6667
48950	57933.3333
48950	68650
48950	79483.3333
48950	88283.3333
48950	90250
48966.6667	56033.3333
48966.6667	57800
48966.6667	57916.6667
48966.6667	58000
48966.6667	65516.6667
48983.3333	123816.6667
48983.3333	53700
48983.3333	64383.3333
48983.3333	66983.3333
48983.3333	80716.6667
49000	102266.6667
49000	102550
49000	111950
49000	115166.6667
49000	54883.3333
49000	72166.6667
49000	72550
49000	79366.6667
49000	97200
49000	97550
49016.6667	113383.3333
49016.6667	118216.6667
49016.6667	118783.3333
49016.6667	123083.3333
49016.6667	125000
49016.6667	55516.6667
49016.6667	56316.6667
49016.6667	57616.6667
49016.6667	80833.3333
49016.6667	88250
49016.6667	95433.3333
49033.3333	113033.3333
49033.3333	119466.6667
49033.3333	122816.6667
49033.3333	53866.6667
49033.3333	95650
49033.3333	95766.6667
49050	101166.6667
49050	113916.6667
49050	118466.6667
49050	122300
49050	53583.3333
49050	58183.3333
49050	58383.3333
49050	64483.3333
49050	90466.6667
49066.6667	105383.3333
49066.6667	110450
49066.6667	115183.3333
49066.6667	118983.3333
49066.6667	123866.6667
49066.6667	72350
49066.6667	81016.6667
49066.6667	84100
49066.6667	95966.6667
49066.6667	97016.6667
49083.3333	100983.3333
49083.3333	104466.6667
49083.3333	116100
49083.3333	117816.6667
49083.3333	123083.3333
49083.3333	55266.6667
49083.3333	57550
49083.3333	66683.3333
49083.3333	90283.3333
49083.3333	96133.3333
49083.3333	96700
49083.3333	99333.3333
49100	100600
49100	100800
49100	105166.6667
49100	106366.6667
49100	116516.6667
49100	117716.6667
49100	122650
49100	122733.3333
49100	122833.3333
49100	122866.6667
49100	123966.6667
49100	53583.3333
49100	58366.6667
49100	94316.6667
49100	95833.3333
49100	96266.6667
49100	97566.6667
49116.6667	109266.6667
49116.6667	117550
49116.6667	53616.6667
49116.6667	55083.3333
49116.6667	58066.6667
49116.6667	66483.3333
49116.6667	68383.3333
49133.3333	103316.6667
49133.3333	103483.3333
49133.3333	103800
49133.3333	104183.3333
49133.3333	112083.3333
49133.3333	113600
49133.3333	118683.3333
49133.3333	122300
49133.3333	123183.3333
49133.3333	123850
49133.3333	125900
49133.3333	62533.3333
49133.3333	64750
49133.3333	81383.3333
49133.3333	85800
49133.3333	88333.3333
49133.3333	97150
49133.3333	98950
49133.3333	99466.6667
49150	102800
49150	103000
49150	107800
49150	116333.3333
49150	118566.6667
49150	123916.6667
49150	125916.6667
49150	53583.3333
49150	55366.6667
49150	68200
49166.6667	101450
49166.6667	101783.3333
49166.6667	104583.3333
49166.6667	104600
49166.6667	121950
49166.6667	122966.6667
49166.6667	57116.6667
49166.6667	64916.6667
49183.3333	100500
49183.3333	101250
49183.3333	103666.6667
49183.3333	105600
49183.3333	105950
49183.3333	108083.3333
49183.3333	119550
49183.3333	122066.6667
49183.3333	123850
49183.3333	125916.6667
49183.3333	53533.3333
49183.3333	57433.3333
49183.3333	64883.3333
49183.3333	68266.6667
49183.3333	81066.6667
49183.3333	95966.6667
49183.3333	97766.6667
49183.3333	97933.3333
49183.3333	98100
49183.3333	99666.6667
49200	102416.6667
49200	108383.3333
49200	108400
49200	108733.3333
49200	110866.6667
49200	113316.6667
49200	117283.3333
49200	119816.6667
49200	122850
49200	124016.6667
49200	66166.6667
49200	97550
49200	98900
49216.6667	102166.6667
49216.6667	109800
49216.6667	122816.6667
49216.6667	122916.6667
49216.6667	63050
49216.6667	65133.3333
49216.6667	65750
49216.6667	65916.6667
49216.6667	68150
49216.6667	84783.3333
49216.6667	99333.3333
49216.6667	99883.3333
49233.3333	100050
49233.3333	107733.3333
49233.3333	121766.6667
49233.3333	122683.3333
49233.3333	124800
49233.3333	53516.6667
49233.3333	55066.6667
49233.3333	65316.6667
49233.3333	98533.3333
49250	100750
49250	103816.6667
49250	116616.6667
49250	116683.3333
49250	122500
49250	122950
49250	123133.3333
49250	124183.3333
49250	65566.6667
49250	81666.6667
49250	90566.6667
49250	96050
49266.6667	100983.3333
49266.6667	102283.3333
49266.6667	122783.3333
49266.6667	124800
49266.6667	54500
49266.6667	54833.3333
49266.6667	55066.6667
49266.6667	61850
49266.6667	63216.6667
49283.3333	112200
49283.3333	113183.3333
49283.3333	115833.3333
49283.3333	117616.6667
49283.3333	117650
49283.3333	122850
49283.3333	122933.3333
49283.3333	126050
49283.3333	53616.6667
49283.3333	54933.3333
49283.3333	81633.3333
49283.3333	81850
49283.3333	96150
49300	105416.6667
49300	115116.6667
49300	122866.6667
49300	124316.6667
49300	124483.3333
49300	69583.3333
49300	82033.3333
49316.6667	100850
49316.6667	103250
49316.6667	117666.6667
49316.6667	120533.3333
49316.6667	123066.6667
49316.6667	124850
49316.6667	124983.3333
49316.6667	55400
49316.6667	67600
49316.6667	81033.3333
49316.6667	96300
49333.3333	123166.6667
49333.3333	54733.3333
49333.3333	55083.3333
49350	120083.3333
49350	123033.3333
49350	123266.6667
49350	123283.3333
49350	124450
49350	54516.6667
49350	82150
49350	97050
49350	97366.6667
49366.6667	104066.6667
49366.6667	106383.3333
49366.6667	109266.6667
49366.6667	113516.6667
49366.6667	123266.6667
49366.6667	126250
49366.6667	54266.6667
49366.6667	55333.3333
49366.6667	88133.3333
49366.6667	97950
49366.6667	98250
49366.6667	99116.6667
49383.3333	100666.6667
49383.3333	100966.6667
49383.3333	101716.6667
49383.3333	101866.6667
49383.3333	102750
49383.3333	121433.3333
49383.3333	99233.3333
49400	100016.6667
49400	103400
49400	103700
49400	105116.6667
49400	105633.3333
49400	110700
49400	123500
49400	98800
49400	99633.3333
49416.6667	106683.3333
49416.6667	107066.6667
49416.6667	112383.3333
49416.6667	112883.3333
49416.6667	115400
49416.6667	123500
49416.6667	123616.6667
49416.6667	54366.6667
49416.6667	56066.6667
49416.6667	67316.6667
49416.6667	82433.3333
49416.6667	90916.6667
49416.6667	91666.6667
49416.6667	99450
49433.3333	100266.6667
49433.3333	109833.3333
49433.3333	117533.3333
49433.3333	117550
49433.3333	123483.3333
49433.3333	124683.3333
49433.3333	53950
49433.3333	54666.6667
49433.3333	88116.6667
49433.3333	96383.3333
49450	104600
49450	120500
49450	54050
49450	57766.6667
49450	57900
49466.6667	104283.3333
49466.6667	106350
49466.6667	112666.6667
49466.6667	115450
49466.6667	116766.6667
49466.6667	123766.6667
49466.6667	82683.3333
49483.3333	100516.6667
49483.3333	106016.6667
49483.3333	111100
49483.3333	111433.3333
49483.3333	113950
49483.3333	114983.3333
49483.3333	117283.3333
49483.3333	124350
49483.3333	126400
49483.3333	54833.3333
49483.3333	55283.3333
49483.3333	56100
49483.3333	58116.6667
49500	111800
49500	115066.6667
49500	119133.3333
49500	119583.3333
49500	123916.6667
49500	55250
49500	55400
49500	55716.6667
49500	57883.3333
49500	57933.3333
49500	76083.3333
49500	97050
49500	98000
49516.6667	105616.6667
49516.6667	108816.6667
49516.6667	112183.3333
49516.6667	112516.6667
49516.6667	113950
49516.6667	114650
49516.6667	115766.6667
49516.6667	123483.3333
49516.6667	123916.6667
49516.6667	54533.3333
49516.6667	96683.3333
49516.6667	97700
49516.6667	99683.3333
49533.3333	124816.6667
49533.3333	55833.3333
49533.3333	56866.6667
49533.3333	57866.6667
49533.3333	82866.6667
49533.3333	83833.3333
49533.3333	97366.6667
49533.3333	98550
49550	100950
49550	101083.3333
49550	105050
49550	113766.6667
49550	120750
49550	81350
49550	83016.6667
49550	99083.3333
49550	99283.3333
49566.6667	101700
49566.6667	104916.6667
49566.6667	114066.6667
49566.6667	117650
49566.6667	121433.3333
49566.6667	54250
49566.6667	54850
49566.6667	74583.3333
49566.6667	81366.6667
49583.3333	114366.6667
49583.3333	114966.6667
49583.3333	56183.3333
49583.3333	56833.3333
49583.3333	99450
49600	102083.3333
49600	108716.6667
49600	114433.3333
49600	119666.6667
49600	124883.3333
49600	126633.3333
49600	54166.6667
49600	54300
49600	55683.3333
49600	55966.6667
49600	83166.6667
49600	87950
49600	97316.6667
49616.6667	100250
49616.6667	104750
49616.6667	105983.3333
49616.6667	115633.3333
49616.6667	116800
49616.6667	116950
49616.6667	124033.3333
49616.6667	125016.6667
49616.6667	54583.3333
49616.6667	56183.3333
49616.6667	57950
49616.6667	63800
49616.6667	83266.6667
49616.6667	83333.3333
49616.6667	86150
49616.6667	92316.6667
49616.6667	95183.3333
49616.6667	95616.6667
49633.3333	102266.6667
49633.3333	102483.3333
49633.3333	102666.6667
49633.3333	104216.6667
49633.3333	104466.6667
49633.3333	114500
49633.3333	115950
49633.3333	116966.6667
49633.3333	123183.3333
49633.3333	55800
49633.3333	95716.6667
49633.3333	98700
49650	106266.6667
49650	108416.6667
49650	54383.3333
49650	54750
49650	76483.3333
49650	91000
49650	96450
49666.6667	103433.3333
49666.6667	103850
49666.6667	106850
49666.6667	107000
49666.6667	67166.6667
49666.6667	83516.6667
49666.6667	87650
49666.6667	95900
49666.6667	96666.6667
49666.6667	98000
49683.3333	103016.6667
49683.3333	115983.3333
49683.3333	124933.3333
49683.3333	125000
49683.3333	54050
49683.3333	55983.3333
49683.3333	81516.6667
49683.3333	87516.6667
49683.3333	97266.6667
49700	106566.6667
49700	112833.3333
49700	123150
49700	54283.3333
49700	56150
49700	74583.3333
49700	83666.6667
49700	86950
49700	92500
49716.6667	100966.6667
49716.6667	104600
49716.6667	107733.3333
49716.6667	108016.6667
49716.6667	108133.3333
49716.6667	120133.3333
49716.6667	64066.6667
49716.6667	86966.6667
49716.6667	92600
49716.6667	96733.3333
49733.3333	101233.3333
49733.3333	101783.3333
49733.3333	104950
49733.3333	112616.6667
49733.3333	113400
49733.3333	114850
49733.3333	54166.6667
49733.3333	57933.3333
49733.3333	95200
49750	107483.3333
49750	124550
49750	56033.3333
49750	77633.3333
49750	96433.3333
49766.6667	100466.6667
49766.6667	100633.3333
49766.6667	112450
49766.6667	115716.6667
49766.6667	116850
49766.6667	117466.6667
49766.6667	119750
49766.6667	120766.6667
49766.6667	123150
49766.6667	124316.6667
49766.6667	125100
49766.6667	56916.6667
49766.6667	92700
49766.6667	94466.6667
49766.6667	94550
49783.3333	101666.6667
49783.3333	103666.6667
49783.3333	112150
49783.3333	118133.3333
49783.3333	125066.6667
49783.3333	55866.6667
49783.3333	56633.3333
49783.3333	67166.6667
49783.3333	74866.6667
49783.3333	83650
49783.3333	86550
49783.3333	92833.3333
49783.3333	93183.3333
49800	113116.6667
49800	124616.6667
49800	93083.3333
49800	93983.3333
49800	95116.6667
49816.6667	100300
49816.6667	104150
49816.6667	105616.6667
49816.6667	111900
49816.6667	64350
49816.6667	89100
49816.6667	92983.3333
49816.6667	97133.3333
49833.3333	100133.3333
49833.3333	101533.3333
49833.3333	102283.3333
49833.3333	106033.3333
49833.3333	111700
49833.3333	126933.3333
49833.3333	74833.3333
49833.3333	91333.3333
49833.3333	97216.6667
49833.3333	99950
49850	100933.3333
49850	102950
49850	124533.3333
49850	126750
49850	56433.3333
49850	81616.6667
49850	93383.3333
49850	95550
49866.6667	106216.6667
49866.6667	110900
49866.6667	111366.6667
49866.6667	119400
49866.6667	126700
49866.6667	55666.6667
49866.6667	56816.6667
49866.6667	74350
49866.6667	95916.6667
49866.6667	96466.6667
49866.6667	99350
49866.6667	99916.6667
49883.3333	101833.3333
49883.3333	103433.3333
49883.3333	103866.6667
49883.3333	106550
49883.3333	111050
49883.3333	113050
49883.3333	118083.3333
49883.3333	118116.6667
49883.3333	120633.3333
49883.3333	121466.6667
49883.3333	123316.6667
49883.3333	124550
49883.3333	55633.3333
49883.3333	64483.3333
49883.3333	95416.6667
49883.3333	96066.6667
49883.3333	97000
49883.3333	97166.6667
49883.3333	99700
49900	102016.6667
49900	107300
49900	115766.6667
49900	119483.3333
49900	97100
49900	97250
49900	99066.6667
49916.6667	101083.3333
49916.6667	104366.6667
49916.6667	104950
49916.6667	109466.6667
49916.6667	116916.6667
49916.6667	126666.6667
49916.6667	55566.6667
49916.6667	56183.3333
49916.6667	57900
49916.6667	97083.3333
49916.6667	97183.3333
49933.3333	105700
49933.3333	105966.6667
49933.3333	107450
49933.3333	111700
49933.3333	56400
49933.3333	94983.3333
49933.3333	97116.6667
49950	100750
49950	105400
49950	108100
49950	110033.3333
49950	110266.6667
49950	93416.6667
49950	95966.6667
49950	97100
49950	98933.3333
49966.6667	100100
49966.6667	101250
49966.6667	101966.6667
49966.6667	110583.3333
49966.6667	112550
49966.6667	123150
49966.6667	55583.3333
49966.6667	98300
49966.6667	98766.6667
49966.6667	99950
49983.3333	100533.3333
49983.3333	109116.6667
49983.3333	113083.3333
49983.3333	117366.6667
49983.3333	124766.6667
49983.3333	125433.3333
49983.3333	126850
49983.3333	127150
49983.3333	92300
49983.3333	93616.6667
49983.3333	94650
50000	55866.6667
50016.6667	101366.6667
50016.6667	102350
50016.6667	105066.6667
50016.6667	106733.3333
50016.6667	125250
50016.6667	66866.6667
50016.6667	85216.6667
50016.6667	92933.3333
50016.6667	96316.6667
50033.3333	100216.6667
50033.3333	109833.3333
50033.3333	110683.3333
50033.3333	113583.3333
50033.3333	124816.6667
50033.3333	57716.6667
50050	102283.3333
50050	104633.3333
50050	125183.3333
50066.6667	101516.6667
50066.6667	108800
50066.6667	112100
50066.6667	112250
50066.6667	121550
50066.6667	124933.3333
50066.6667	124983.3333
50066.6667	125283.3333
50066.6667	91750
50066.6667	96516.6667
50066.6667	97216.6667
50066.6667	97450
50066.6667	98450
50083.3333	110783.3333
50083.3333	92166.6667
50083.3333	96666.6667
50083.3333	97866.6667
50100	102633.3333
50100	103866.6667
50100	104316.6667
50100	105700
50100	108483.3333
50100	125033.3333
50100	91916.6667
50116.6667	100033.3333
50116.6667	106983.3333
50116.6667	107100
50116.6667	107733.3333
50116.6667	119383.3333
50116.6667	120783.3333
50116.6667	122983.3333
50116.6667	124516.6667
50116.6667	124850
50116.6667	125366.6667
50116.6667	96033.3333
50133.3333	100766.6667
